created_at,username,full_text,favorite_count,quote_count,reply_count,retweet_count,label sentimen
Tue Dec 03 09:01:15 +0000 2024,indokerasx,Kemana Larinya Kualitas Gizi Anak Kita dengan Makan Siang Gratis Hanya Rp 10.000? A threads - https://t.co/VK0ChYox8a,0,0,1,0,negatif
Tue Dec 03 07:25:27 +0000 2024,yanto51541275,@mardigu024 Kalau cuma makan siang gratis dengan budget 10.000/anak/hari saya rasa tidak perlu @Prabowo.Lebih baik turunkan Biaya Pendidikan dasar s/d Universitas(UKT) mudah di jangkau oleh rakyat kecil.Kalau makan Insya Allah rakyat bisa.Kalau tidak angkat itu rakyat yg tdk punya kerjaan.,0,0,0,0,negatif
Tue Dec 03 07:24:39 +0000 2024,TrioKwekKwek555,@R3z1mT1ps4n1__ Hah? Kok 11 12 ama Mulyono? Kalau begini caranya nasib makan siang gratis 10.000 jadi 2500? Sampai ke piring siswa 500? #GantungMatiJokoWidodo #GantungMatiJokoWidodo,7,0,0,6,negatif
Tue Dec 03 04:49:21 +0000 2024,DS_yantie,@DMSvoice @prabowo @realDonaldTrump Aku mau aja ngasih ide tapi lagi males mikir Lagi lemes soalnya habis makan siang budget rp 10.000 gak kenyang gak enak juga ,1,0,1,0,negatif
Tue Dec 03 03:48:41 +0000 2024,SarinembahFarm,Hati ini menangis.....@prabowo Semua di Kabinet meminta budget ratus ratusan milyar sementara makan siang bergizi 10 000 rupiah per porsi! Apakah ini pemeliharaan anak anak bangsa sesuai UUD dan pajak rakyat untuk membiayai negeri ini termasuk menggaji bapak bapak tersebut,0,0,0,0,negatif
Tue Dec 03 02:31:24 +0000 2024,LuxXnxx,@PUTRY_NUSANTARA Itu juga 10.000 belom deal masih ada potongan lagi yaaaa ujung nya mentok 2000 rupiah buat dibeliin promag untuk makan siang gratisnya,1,0,0,0,negatif
Tue Dec 03 02:01:31 +0000 2024,bengkulensilver,@realfedinuril Mestinya klo iya. Anggar kan juga buat masing2 pejabat dari level presiden mentri gubernur walikota dan ASN Masing2 mereka di anggarkan untuk makan siang cukup Rp. 10.000 - saja,0,0,0,0,negatif
Tue Dec 03 00:30:33 +0000 2024,Ahoong19,@03__nakula Mencukupi atao kurang itu tingal pelaksanaanya nanti !!! Dana sebesar 10.000 bila terhindar dari Orang yg sengaja Menyunat pastilah Cukup. Salam makan siang .. .,0,0,0,0,negatif
Mon Dec 02 23:39:27 +0000 2024,TatiSahea,@ARSIPAJA dana makan siang gratis: 3.000.000 anak x 10.000 = 30 Milyar per hari. 1 bulan jadi 900 Milyar. 1 tahun jadi 10 8 Triliun anggarannya. Sedangkan anggarannya 71 Triliun per tahun. Selisihnya kemana??? Potensi korupsi terstruktur dan sistematik ???,0,1,0,0,netral
Mon Dec 02 23:25:53 +0000 2024,jr_boyke,@tempodotco Kemaren sy makan di warteg di daerah mangga dua JKT Pusat yg ga keren nasi sepiring pake nasi+air minum segelas=Rp 8.000. Jadi gmn ceritanya makan siang bergizi anak sekolah modalnya 10.000 pak @prabowo YTH?emg jg kateringnya ga bayar Ppn 12%? @setkabgoid @KSPgoid @kpp_pa,0,0,0,0,negatif
Mon Dec 02 19:03:23 +0000 2024,SsPasadena,Angaran yang Rp.60 triliun untuk apa ? sampai maksain makan siang gratis Rp.10.000 / porsi ?,0,0,0,0,negatif
Mon Dec 02 16:45:38 +0000 2024,EvertNunuhitu,@mwlorg_id Ingat yang makan siang bergizi utk anak Ind Rp.10.000 utamakan yg dekat drpd pikirin yg jauh..,0,0,0,0,negatif
Mon Dec 02 14:00:14 +0000 2024,kerangijow,@tempodotco pak 10.000 saya biasa makan siang akhir bulan cuma pake nasi+bihun+tempe balok ,0,0,0,1,netral
Mon Dec 02 13:47:12 +0000 2024,musaKSQ,Kenapa gk dimulai dari pejabat negara para staffsus utusan khusus dan anggota dewan ASN Polri TNI dg program makan siang 10.000? Mereka yg saya sebut diatas dpt jatah makan dari negara kan? @prabowo,2,0,0,0,negatif
Mon Dec 02 13:18:07 +0000 2024,yuniar_ar26,@Jumianto_RK gak papa 10 .000 tapi uji coba dalam setahun nya dpr yang makan siang gratis seharga 10.000 masa iya wakil rakyat lebih enak makan nya dari majikan nya .,0,0,0,0,negatif
Mon Dec 02 12:19:03 +0000 2024,LA_Kurniawan,Coba dulu makan siang dengan uang beneran 10.000 terus-terusan.,0,0,0,0,negatif
Mon Dec 02 11:42:50 +0000 2024,ad_pur1to,@tempodotco Ga usah banyak ngomong AI Pikirin cara bagaimana makan siang gratis bergizi 10.000/porsi bisa sampai ke anak2x papua,4,0,1,0,negatif
Mon Dec 02 09:54:35 +0000 2024,cenass22,@realfedinuril Coba berpikir positif dulu deh Mas Fedi Nuril yang terhormat. Emg ada makan siang gratis 10.000 tapi untuk susu nya aja dari merk GreenFields ??? Mungkin saja 10.000 itu anggaran yang dipakai menggunakan dana pemerintah. Sisanya menggunakan dana pribadi Presiden &amp; Wapres :),0,0,0,0,negatif
Mon Dec 02 06:55:33 +0000 2024,SolikulHadi73,@tempodotco dengan harga 10.000 dibilang makan siang bergizi saya kira presiden melecehkan rakyatnya sendiri harusnya rakyat marah karna presiden pilihan rakyat telah melecehkan standar GIZI.kalau memang tidak sanggup bilang saja tidak sanggup tidak usah berdalih sudah merisetnya,8,0,0,0,negatif
Mon Dec 02 06:20:14 +0000 2024,inoengbudianto,@Jumianto_RK Sajian makan di istana untuk acara2 rapat dll .. anggaran juga dibuat 10.000/porsi agar ikut merasakan makanan bergizi yg diberikan pada rakyat (mereka ini rakyat sudah pilih anda jadi penguasa dg janji makan siang gratis lho) Jangan di istana 100.000/prs rakyat 10.000/prs,5,0,0,1,negatif
Mon Dec 02 05:36:15 +0000 2024,dintakdumces,Kesimpulannya apa? Menurut aku anggaran 10.000 buat program makan siang gratis ini masih kurang kalau mengacu sama tabel AKG dan porsi menu makanan yang sesuai. Ini aku ambil harga di Jawa Timur kurang tahu kalo harga di daerah lain gimana bisa lebih atau kurang.,0,0,1,0,negatif
Mon Dec 02 05:11:17 +0000 2024,xeon2244,@realfedinuril kalo point ku sih janji nya apa realitanya apa janji makan siang gratis 25.000 dan susu realita ( 10.000 = nasi+laukpauk+buah+susu ) @prabowo omon omon lagi deh setelah kemarin tunjangan guru honorer di tambah 2juta ZOONG !,1,0,0,0,negatif
Mon Dec 02 04:14:01 +0000 2024,ayrifkiprayitno,@realfedinuril Mengenai menu dan gizi makan siang 10.000 saya kira cukup bukan hanya nasi sayur. Sudah saya pastikan ada protein hewani juga. Nasi sayur Ikan laut dalam wujud ikan asin telur 1 butir (puyuh) daging sapi / ayam wujudnya masako.,0,0,0,0,positif
Mon Dec 02 04:02:29 +0000 2024,Woozabda,Buat anak sekolah 10.000 harganya tapi rapat dewan minimal banget snacknya 15-20K bahkan lebih. Belum lagi kalau misalkan ada makan siang rapat di hotel dapet kamar menginap. Di bayar siapa? Rakyat! Dari mana? Pajak,0,0,0,0,negatif
Mon Dec 02 03:27:29 +0000 2024,SyahrulDA2,@Jumianto_RK Yg benar yg mana bukahkah selama ini sdh berulang kali Gibran menyampaikan untuk uji coba makan siang gratis anggarannya 15.000? Tapi kok bisa berubah menjadi 10.000? https://t.co/e8NZHwyqf9,0,0,0,0,negatif
Mon Dec 02 02:29:16 +0000 2024,nalar_logis,@realfedinuril Jadi begini mas 10 ribu itu anggaran per anak Cukup kah? Dibawah ini adalah ANALISA PRIBADI saya Penjelasannya begini Misalkan di satu SD dari kelas 1 s/d kelas 6 ada 1000 anak Total anggarannya menjadi 10.000 X 1000 anak = 10 juta/kali makan siang Untuk unit cost bahan,57,3,28,3,negatif
Mon Dec 02 00:22:36 +0000 2024,Untuk_Pelupa,Makan Siang Gratis 10.000 Itu sudah sangat membantu Bahkan seandainya anggaran turun lagi jadi 5.000 itu juga sudah sangat membantu Kalau uang 5.000 dianggap tidak berarti silahkan setiap orang transfer ke saya 5.000 Biar saya punya yayasan sosial jadi wadah korupsi,2,0,1,0,negatif
Mon Dec 02 00:17:45 +0000 2024,pikiran_rakyat,Selamat Pagi Sobat PR! . Headline News hari ini di Koran Pikiran Rakyat membahas Pendapatan Gubernur Jawa Barat Sangat Menggiurkan UMP Naik 6 5% Buruh Tunggu Penetapan UMK 2025 hingga Program Makan Siang Gratis Dimulai Tahun 2025 dengan Rp 10.000 per Porsi. . Jangan Lupa Beli https://t.co/rmQKi6fnPm,1,0,0,0,netral
Sun Dec 01 19:07:01 +0000 2024,ManadjaTambuna5,Dengan uang makan siang 10.000 bisa buat orang jadi pintar darimana ceritanya?,0,0,0,0,negatif
Sun Dec 01 15:49:39 +0000 2024,JhonSitorus_18,Pak Prabowo ga begini sih cara mainnya Kalo ada kritik tentang makan siang yang katanya bergizi Rp 10.000/anak itu harusnya dijawab dengan data saja bukan mengerahkan buzzer yang tentunya dibiayai pakai APBN kan Biaya utk bayar buzzer itu harusnya bisa dialihkan menambahi https://t.co/LnD4YQrDqV,1150,9,225,265,negatif
Sun Dec 01 14:57:26 +0000 2024,PenculikBangsat,Makan Bergizi Gratis Diberikan Dua Kali Sehari Adik Prabowo : Pagi dan Siang Prabowo Ungkap Anggaran Makan Bergizi Gratis Jadi Rp 10.000 Per Porsi Soal Anggaran Makan Bergizi Gratis Rp 10.000 Per Porsi Istana Sudah Uji Coba Hampir Setahun - Pelantikan Presiden Kapan Sayur ? https://t.co/63C9KQOAWo,8,0,2,2,netral
Sun Dec 01 14:36:28 +0000 2024,ntandwipratiwi,@HumorJonTampan nilai tukar makan siang mungkin dari atas 10.000 sampe ke murid cuma 5.000,0,0,0,0,negatif
Sun Dec 01 14:06:13 +0000 2024,SsPasadena,Presiden Prabowo tidak usah paksakan kata bergizi untuk makan siang gratis Rp.10.000 per porsi !,0,0,0,0,negatif
Sun Dec 01 13:51:21 +0000 2024,odegaas,Budget makan siang gratis Rp. 10.000 aing nyari vendor catering buat makan siang karyawan yg bisa Rp. 12.500 aja susahnya minta ampuunn,0,0,0,0,negatif
Sun Dec 01 13:07:36 +0000 2024,bmtqn,@kompascom Alhamdulillah ternyata 10.000 per porsi udah dapat menu prasmanan gini untuk makan siang. https://t.co/6Bydbp8O9i https://t.co/x6FFcE6zAu,0,0,0,0,positif
Sun Dec 01 11:58:23 +0000 2024,NPlangaplongo,Akhirnya apa yg diharapkan terwujud makan siang gratis rp. 10.000 selamat menikmati... Ini aja 15 ribu gimana yg 10 ribu.. https://t.co/oXRk5CKW1e,4,0,0,0,positif
Sun Dec 01 10:54:29 +0000 2024,ADIPRAKOSO128,@prabowo @melly_goeslaw Sebaiknya diperiksa ke psikiater sebelum menjadi pasien RSJ. Makan siang bergizi gratis Rp.10.000 - menurut saya: Senin Rabu : Nasi + sepotong tempe + kangkung + susu kotak harga Rp.1500 -) Selasa Kamis : Nasi + tahu + sayur kol + susu kotak Rp.1500 - Jumat : Bubur kacang ijo,0,0,0,0,negatif
Sun Dec 01 10:29:09 +0000 2024,EDH012,@MARQUEZ__93 Konoha saat ini. BBM: 1 lt Pertalite : 10.000 1 lt pertamax :12.000 ++ 1 lt bio solar : 6.800 1 lt pertarminadex : 13.000 ++ Makan siang gratis 1 paket : 10.000 (KOTOR),0,0,0,0,negatif
Sun Dec 01 09:05:48 +0000 2024,Adityaandra11,Makan siang gratis budget 10.000 dengan harga bahan baku yang pajaknya aja 12%. Mantap..!!!,0,0,0,0,negatif
Sun Dec 01 08:54:48 +0000 2024,FATAMOR5ANA,@Jumianto_RK Bayangkan! Negara yg kaya dg sumber daya alam anggaran makan siang gratisnya 10.000/porsi. Kalau itu diikuti dg program 'kencangkan ikat pinggang' utk anggaran bagi semua pejabat mungkin itu masih bisa diterima.,0,0,0,0,negatif
Sun Dec 01 07:56:21 +0000 2024,Kholaq66,MAKAN SIANG GERATIS 10.000 DAPET APA YA KALO DI PAPUA..?? .,0,0,0,0,negatif
Sun Dec 01 07:17:12 +0000 2024,RakyatdotNews,Cak Imin : Makan Siang Gratis Rp 10.000 Per Porsi Masih Tahap Simulasi https://t.co/LSgOgaFDfI Baca Selengkapnya :,0,0,0,0,netral
Sun Dec 01 06:21:23 +0000 2024,Azhar551193682,@Jumianto_RK Boleh saya nyusul nggak Berapa jumlah sekolah Berapa jumlah anak murid dikalikan 10.000 berikan kepada kepala sekolah masing-masing untuk menyiapkan makan siang gratis bergizi pola ini bisa menekan ongkos pengawasan supaya tidak dipotong-potong oleh para oknum,1,0,0,0,netral
Sun Dec 01 05:56:38 +0000 2024,WarasManReborn,@KompasTV Emang gila Dari makan siang gratis jadi Makan Bergizi gratis.. Dari Rp.15.000 turun Rp.10.000 Rp.15.000 saja bingung gizinya apalagi Rp.10.000 Dimana #waras nya..??,2,0,0,1,negatif
Sun Dec 01 05:24:19 +0000 2024,ruddierawk,Makan siang 10.000 paket lengkap https://t.co/8xwbY3Xeo0,0,0,0,0,positif
Sun Dec 01 05:23:23 +0000 2024,kagakpunyahati,Plan awal budget makan siang bergizi gratis yg awalnya Rp. 15.000 bakal launching promo di th 2025 jadi Rp. 10.000 ° (estimasi menu) https://t.co/L3HHaQ9C6p,1,0,1,0,negatif
Sun Dec 01 05:17:01 +0000 2024,ambrosius_dari,@kompascom Janjinya makan siang gratis 15.000 - diputuskan 10.000 -- Juru bicara kuat²an cari alasan membela Baru sebulan janjinya sdh tdk sesuai,0,0,0,0,netral
Sun Dec 01 05:11:50 +0000 2024,dee__1209,Jika makan siang gratis nya mampu dikelola dan didistribusikan secara baik dan benar sebenarnya sih nggak Sudha koq nyari menu Rp 10.000 yang sehat mengenyangkan untuk anak² sekolah itu Tapi masalahnya urusan itu dikomersialkan sehingga jadi ada dial yang terasa https://t.co/Gxj5dZ1XPT,1,0,1,0,negatif
Sun Dec 01 04:53:28 +0000 2024,defr4g,BAPPENAS sebut APBN tidak bisa memenuhi biaya transisi energi Nah makanya sekalian aja anggarannya dialihkan ke makan siang gratis naikin jadi 25 000. 10 000 mah dapet apa atuh?,1,0,0,0,negatif
Sun Dec 01 03:17:12 +0000 2024,DS_yantie,@CNNIndonesia BBM naik PPN naik BPJS naik untuk mendanai makan siang gratis dengan budget rp 10.000 https://t.co/huZ2Ze3hnY,5,0,0,1,netral
Sun Dec 01 03:03:06 +0000 2024,WillCrucioYou,Sebenernya gampang si. Anaknya @gibran_tweet coba disuruh makan siang tiap 10.000 selama masa jabatan mau apa ndak kalau gmw ya udah jgn maksain ganti program aja anak sendiri gmw kan dikasi makan segitu? Jangan ngasi makan anak orang lain segitu juga,0,0,0,0,negatif
Sun Dec 01 01:58:31 +0000 2024,Roy85812832,@JhonSitorus_18 Fufu Fafa udah keliling keliling uji coba makan siang gratis dengan dukungan para PJ Gubernur pilihan Mulyono dengan bergaya tengil e..e...eh....ngga tahunya porsinya turun ke 10.000 padahal waktu di sorot TV anggaran nya masih 25.000..... nasib....nasib,0,0,0,0,negatif
Sun Dec 01 01:11:19 +0000 2024,MrRolexRoyce,@VIVAcoid @prabowo 5. PSN PIK 2 6. Makan siang gratis jadi Rp.10.000,0,0,0,0,netral
Sun Dec 01 00:39:02 +0000 2024,karatepay,@SantorinisSun Udahlah.... Jan Ethes saja akan ikut makan siang menu 10.000 Kalian harus mencontoh keluarga elite yg hidupnya sederhana.,0,0,0,0,positif
Sun Dec 01 00:19:15 +0000 2024,Marsit111,@JimlyAs Oke gas oke gas makan siang bergizi + buah + susu = Rp 10.000.,0,0,0,0,positif
Sun Dec 01 00:12:00 +0000 2024,MakanMasak,Pak @prabowo siap ikutan tender Makan Siang Gratis segini 12.000 tapi gak papa kalo jadi ikutan 10.000 gak papa hitung sedekah untuk anak Indonesia khusus pak Prabowo yang beli sendiri ya bukan utusannya atau Nasgor pake telor bisa 10.000 pas kemasan Thinwall https://t.co/BCgBPMIEFX,21,1,1,7,positif
Sun Dec 01 00:10:00 +0000 2024,ren_imanovic,@kkmanti Didaerah saya masih bisa makan 10.000 dapat ayam bawang rendang empal gentong iga penyet soto coto semua dalam bentuk indomei,0,0,0,0,negatif
Sat Nov 30 18:34:49 +0000 2024,IIgaaku78631,@M45Broo_ Aq malah pernah ko diminta masak buat makan pagi siang dan malam. Budget nya sekali makan Rp. 5.000 - per anak per sekali makan dan itu masih bisa ko anak. Anak dapet makanan yg sehat dan beragam sehat dan yg pasti cukup ko apalgi Rp. 10.000 per anak sekali makan udah bisa,0,0,0,0,positif
Sat Nov 30 16:48:08 +0000 2024,blisonny,@kkmanti Itu dapatlah 10.000. Kalo nggak dapet ya keterlaluan mark up harganya. Lagipula program makan siang gratis ini bisa kerja sama supplier beras telur dan sayur.,1,0,0,0,positif
Sat Nov 30 16:17:22 +0000 2024,m_tambunan,Dengan uang 10.000 dpt makan bergiji coba test datang ke restoran disekitar gedung DPR apakah dgn 10.000 dpt makan siang bergiji ? Jangan banyak bohong kasihan Rakyat dibohongi terus .,0,0,0,0,negatif
Sat Nov 30 16:10:46 +0000 2024,paman_ojek,@prabowo Gaji buruh naik gak perlu lg makan siang gratis 10.000,0,0,0,0,netral
Sat Nov 30 15:56:39 +0000 2024,EdiazmiR,@kompascom Kalau memang bisa makan bergizi Rp 10.000 dimana yg jualnya tak perlu gratis bayar aja masyarakat sudah bersyukur karena makan siang aja saat ini termurah sudah 14.000.,0,0,0,0,positif
Sat Nov 30 15:33:51 +0000 2024,PribadiBales,@Dahnilanzar @prabowo Untuk guru sdh dipenuhi janjinya tapi sayang jatah makan siang gratis konon khabarnya hanya Rp 10.000/porsi selevel nasi warteg dong ...,0,0,0,0,negatif
Sat Nov 30 14:33:17 +0000 2024,MahmudTopik,@03__nakula Omon apalagi ini??? Ko masih percaya? Yg nyata saja 2 jt gaji guru..makan siang 10.000. Blom terealisasi.,0,0,0,0,negatif
Sat Nov 30 13:34:39 +0000 2024,karatepay,@kompascom Dia sangat sederhana travel saja naik pesawat komersial kelas ekonomi. Anak2nya akan ikut sukseskan program makan siang Rp 10.000 ini. Tolong jangan lupa buat konten anaknya makan siang Rp 10.000 di sekolah.,1,0,0,0,positif
Sat Nov 30 13:21:11 +0000 2024,ramaArsy1,Ditulis gratis tp ada harganya. Rp 15.000 Rp 10.000. Ktnya gratis kok ada harga2nya sih? Krn hakikatnya. Tdk pernah ada yg benar² gratis saat pemerintah memberikan bansos sembako BLT makan siang bahkan bantuan banjir bencana alam. Bahkan kaos sepeda amplop2 dll. https://t.co/fAYWa9Yf7U,13,0,2,5,negatif
Sat Nov 30 12:20:00 +0000 2024,AgusGunawa50977,@Franken_blues Dan baik yg 82% dan 18% itu khawatir ama 12% PPN. Di depan mata jatah makan siang jd 10.000 pertalite mau disesuaikan. Dan kalian dengan tololnya sibuk klaim menang2an. Pakan kalian kurang gizi.,0,0,0,0,positif
Sat Nov 30 11:12:28 +0000 2024,AdamVelcro,Harganya pasti lebih dari Rp. 10.000 ‍️ Apa kabar yg makan siang gratis.. ,1,0,1,0,negatif
Sat Nov 30 10:30:51 +0000 2024,Habakkuk2024,@kenhans03 @prabowo Saya kira Dollar turun dari Rp. 15.000 ke Rp. 10.000 ternyata jatah makan siang gratis ,1,0,0,0,netral
Sat Nov 30 10:08:43 +0000 2024,DindaLaw88,@prabowo 10.000 Rupiah untuk Makan Siang Gratis/Porsi ngomongin soal Kemakmuran. Banyak omon-omon saja...,1,0,0,0,negatif
Sat Nov 30 10:02:18 +0000 2024,Rakaipikatan5,@DoankWarto 10.000 cukup untuk makan siang.......ada nasi telor/daging sayur dan buah-buahan. Semua dikemas dalam bentuk tablet. Cukup satu tablet untuk makan siang......,0,0,0,0,positif
Sat Nov 30 08:49:56 +0000 2024,itsmerei20,@pppkguru @JukiHoki Dari awal heboh janji ini di masa kampanye sudah skeptis Makan siang aja disunat terus dari 25.000 jadi 10.000. ngga mungkin setinggi itu mau naikin gaji guru.,6,0,0,1,negatif
Sat Nov 30 08:36:12 +0000 2024,khaleesist,@JukiHoki Liat aja di instagram ada berita uang makan siang gratis dipangkas jadi 10.000 dikaitinnya sama gaji guru yang naik. Alhasil malah ngebenturin guru sama masyarakat padahal emang dari dulu juga duit buat makan siang gratis emang gak ada.,153,0,4,18,negatif
Sat Nov 30 06:15:12 +0000 2024,DS_yantie,@WagimanDeep212_ Saya mohon terima bantuan makan siang gratis dengan harga 3.000. Karena 10.000 sudah di potong korupsi sana sini ,0,0,0,0,positif
Sat Nov 30 05:26:08 +0000 2024,BattoAjax,SEWAKTU GAGASAN MAKAN SIANG GRATIS untuk ANAK SEKOLAH di CETUSKAN para JENGGEROS &amp; ANAK ABAH bilang : DANANYA DARI MANA DAN BEGITU BESAR Giliran mau di Eksekusi Pemerintah Langsung KAING2: Rp 10.000 DAPAT APA Woiii KUTU BANGSA kalian Emang PARASIT BANGSA yg Patut DIBASMI https://t.co/P6huOquhl2,1,0,0,0,positif
Sat Nov 30 05:00:59 +0000 2024,KangManto123,Mantap biar adil 10.000 juga anggaran makan siang untuk para Menteri pejabat dll Keadilan sosial bagi seluruh rakyat Indonesia. https://t.co/I9EHRczxPw,30,1,12,8,positif
Sat Nov 30 04:53:57 +0000 2024,gemaharutala,@JhonSitorus_18 hilangkan PPN dan PPH dalam program makan siang gratis biar budget 10.000 gadipotong2 dan itu bisa turun langsung direct ke anak2,1,0,0,0,positif
Sat Nov 30 04:18:36 +0000 2024,Ryan_Al_Faqir,@yaniarsim @prabowo Kalau pagi sarapan nasi uduk gak pake telor 10.000 lauknya cuma semur tahu+jengkol. Siang makan ketoprak gak pake telor 12.000. Terus klo Bajet 10.000 peranak dapet apa ya ,1,0,1,0,netral
Sat Nov 30 04:17:40 +0000 2024,NenkMonica,MAKAN SIANG GRATIS DITETAPKAN Rp. 10.000. Makan Bergizi Gratis per porsinya akan ditetapkan sebesar Rp 10 ribu. Kita ingin Rp 15 ribu tapi kondisi anggaran mungkin Rp 10 ribu saja kita hitung untuk daerah-daerah itu cukup cukup bermutu dan bergizi . https://t.co/6iNmD4000E,34,2,16,12,positif
Sat Nov 30 04:16:46 +0000 2024,ilham_jamas,@idextratime Menu makan siang 10.000 dpt apa di Semarang ? Nasi bungkus 2.500 Air putih free Es Teh 2.500 Gorengan 1000 Masih sisa 4.000,1,0,0,0,positif
Sat Nov 30 03:11:31 +0000 2024,wifebbwjkt,Rp 10.000 makan di Jogja bisa dapat nasi telor sayur &amp; tahu. Jakarta mana bisa gitu. Selamat menikmati makan siang bergizi . Mari berangkat ke Jogja!,35,0,9,0,positif
Sat Nov 30 02:55:48 +0000 2024,kenhans03,Hebat loh presiden kita Pak @prabowo masih memberi makan siang gratis dari Rp 25.000 menjadi Rp 15.000 hingga Rp 10.000. Lah ditempat kerja ku masih ada tu Sego tabokan dengan harga Rp 8000. Tapi wes ngono kui... Ono Rego Ono rupo https://t.co/nFfBYbTyf2,81,3,39,17,positif
Sat Nov 30 02:36:33 +0000 2024,diijeeh,Rp 10.000 bisa kok ngasih makan siang bergizi ke anak.. syaratnya : 1. Yang masak tenaga nya gak dibayar (IBUNYA SENDIRI) 2. Packaging nya gak beli (pake alat makan pribadi) 3. Porsi makan anak-anak 4 Mepet bgt boss ini budget jangan sampe dikorupsi,0,0,0,0,positif
Sat Nov 30 02:04:53 +0000 2024,mpujayaprema,Apakah makan siang itu cukup seharga Rp 10.000? Kalau masih berkali lipat yuk kurangi 5 ribu untuk disumbang ke negara agar anak2 dan ibu hamil bisa makan bergizi. Kan aneh yg bapaknya ajaib makan sepuluh ribuan pakai gizi.,11,0,1,4,netral
Sat Nov 30 00:24:39 +0000 2024,Alexemeru,@txtdrimedia Prabowo : kita akan programkan makan siang gratis. 16+24 : program ga jelas ga akan bisa Prabowo : anggaran 10.000 16+24 : dapet apa dg 10.000 Keluarga kurang mampu yang bersyukur : alhamdulillah dapat makan gratis buat anak anak.,0,0,0,0,positif
